2020-01-03 20:12:57,246 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 20:12:57,246 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 20:12:57,246 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 20:12:57,246 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 20:12:57,246 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 20:12:57,273 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:57,273 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:57,273 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:57,273 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:57,273 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:57,273 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,511 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:12:57,663 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
